latitude,longitude,geohash7
37.25,-93.0,9ytggtp
37.0,-93.0,9ytf7xx
36.75,-93.0,9ytc5dp
36.5,-93.0,9ymzesx
36.25,-93.0,9ymy5xp
36.0,-93.0,9ymug9x
50.0,-92.75,cbyh3qj
49.75,-92.75,cby512t
49.5,-92.75,cby197j
49.25,-92.75,cby01mt
49.0,-92.75,cbwnc2j
48.75,-92.75,cbwj36t
48.5,-92.75,cbw5cmj
48.25,-92.75,cbw43rt
48.0,-92.75,cbw116j
47.75,-92.75,cbqp9kt
47.5,-92.75,cbqn1rj
47.25,-92.75,cbqhc3t
47.0,-92.75,cbq53kj
46.75,-92.75,cbq1cqt
46.5,-92.75,cbq093j
46.25,-92.75,cbnp17t
46.0,-92.75,cbnj9qj
45.75,-92.75,cbnh32t
45.5,-92.75,cbn4c7j
45.25,-92.75,cbn13mt
45.0,-92.75,9zypcrv
44.75,-92.75,9zyn96m
44.5,-92.75,9zyj1kv
44.25,-92.75,9zy59rm
44.0,-92.75,9zy433v
43.75,-92.75,9zy0ckm
43.5,-92.75,9zwp3qv
43.25,-92.75,9zwn13m
43.0,-92.75,9zwh97v
42.75,-92.75,9zw51qm
42.5,-92.75,9zw1c2v
42.25,-92.75,9zw037m
42.0,-92.75,9zqncmv
41.75,-92.75,9zqj92m
41.5,-92.75,9zqh16v
41.25,-92.75,9zq49mm
41.0,-92.75,9zq11rv
40.75,-92.75,9znpc6m
40.5,-92.75,9znn3kv
40.25,-92.75,9znhcrm
40.0,-92.75,9zn593v
39.75,-92.75,9zn41km
39.5,-92.75,9zn09qv
39.25,-92.75,9yyp33j
39.0,-92.75,9yyjc7t
38.75,-92.75,9yyh3qj
38.5,-92.75,9yy512t
38.25,-92.75,9yy197j
38.0,-92.75,9yy01mt
37.75,-92.75,9ywnc2j
37.5,-92.75,9ywj36t
37.25,-92.75,9yw5cmj
37.0,-92.75,9yw43rt
36.75,-92.75,9yw116j
36.5,-92.75,9yqp9kt
36.25,-92.75,9yqn1rj
36.0,-92.75,9yqhc3t
50.0,-92.5,cbyhrn5
49.75,-92.5,cby5p0e
49.5,-92.5,cby1x55
49.25,-92.5,cby0pje
49.0,-92.5,cbwnz05
48.75,-92.5,cbwjr4e
48.5,-92.5,cbw5zj5
48.25,-92.5,cbw4rpe
48.0,-92.5,cbw1p45
47.75,-92.5,cbqpxhe
47.5,-92.5,cbqnpp5
47.25,-92.5,cbqhz1e
47.0,-92.5,cbq5rh5
46.75,-92.5,cbq1zne
46.5,-92.5,cbq0x15
46.25,-92.5,cbnpp5e
46.0,-92.5,cbnjxn5
45.75,-92.5,cbnhr0e
45.5,-92.5,cbn4z55
45.25,-92.5,cbn1rje
45.0,-92.5,9zypzpg
44.75,-92.5,9zynx47
44.5,-92.5,9zyjphg
44.25,-92.5,9zy5xp7
44.0,-92.5,9zy4r1g
43.75,-92.5,9zy0zh7
43.5,-92.5,9zwprng
43.25,-92.5,9zwnp17
43.0,-92.5,9zwhx5g
42.75,-92.5,9zw5pn7
42.5,-92.5,9zw1z0g
42.25,-92.5,9zw0r57
42.0,-92.5,9zqnzjg
41.75,-92.5,9zqjx07
41.5,-92.5,9zqhp4g
41.25,-92.5,9zq4xj7
41.0,-92.5,9zq1ppg
40.75,-92.5,9znpz47
40.5,-92.5,9znnrhg
40.25,-92.5,9znhzp7
40.0,-92.5,9zn5x1g
39.75,-92.5,9zn4ph7
39.5,-92.5,9zn0xng
39.25,-92.5,9yypr15
39.0,-92.5,9yyjz5e
38.75,-92.5,9yyhrn5
38.5,-92.5,9yy5p0e
38.25,-92.5,9yy1x55
38.0,-92.5,9yy0pje
37.75,-92.5,9ywnz05
37.5,-92.5,9ywjr4e
37.25,-92.5,9yw5zj5
37.0,-92.5,9yw4rpe
36.75,-92.5,9yw1p45
36.5,-92.5,9yqpxhe
36.25,-92.5,9yqnpp5
36.0,-92.5,9yqhz1e
50.0,-92.25,cbykky1
49.75,-92.25,cby7hb9
49.5,-92.25,cby3sg1
49.25,-92.25,cby2hv9
49.0,-92.25,cbwqub1
48.75,-92.25,cbwmkf9
48.5,-92.25,cbw7uv1
48.25,-92.25,cbw6kz9
48.0,-92.25,cbw3hf1
47.75,-92.25,cbqrsu9
47.5,-92.25,cbqqhz1
47.25,-92.25,cbqkuc9
47.0,-92.25,cbq7ku1
46.75,-92.25,cbq3uy9
46.5,-92.25,cbq2sc1
46.25,-92.25,cbnrhg9
46.0,-92.25,cbnmsy1
45.75,-92.25,cbnkkb9
45.5,-92.25,cbn6ug1
45.25,-92.25,cbn3kv9
45.0,-92.25,9zyruzc
44.75,-92.25,9zyqsf3
44.5,-92.25,9zymhuc
44.25,-92.25,9zy7sz3
44.0,-92.25,9zy6kcc
43.75,-92.25,9zy2uu3
43.5,-92.25,9zwrkyc
43.25,-92.25,9zwqhc3
43.0,-92.25,9zwksgc
42.75,-92.25,9zw7hy3
42.5,-92.25,9zw3ubc
42.25,-92.25,9zw2kg3
42.0,-92.25,9zqquvc
41.75,-92.25,9zqmsb3
41.5,-92.25,9zqkhfc
41.25,-92.25,9zq6sv3
41.0,-92.25,9zq3hzc
40.75,-92.25,9znruf3
40.5,-92.25,9znqkuc
40.25,-92.25,9znkuz3
40.0,-92.25,9zn7scc
39.75,-92.25,9zn6hu3
39.5,-92.25,9zn2syc
39.25,-92.25,9yyrkc1
39.0,-92.25,9yymug9
38.75,-92.25,9yykky1
38.5,-92.25,9yy7hb9
38.25,-92.25,9yy3sg1
38.0,-92.25,9yy2hv9
37.75,-92.25,9ywqub1
37.5,-92.25,9ywmkf9
37.25,-92.25,9yw7uv1
37.0,-92.25,9yw6kz9
36.75,-92.25,9yw3hf1
36.5,-92.25,9yqrsu9
36.25,-92.25,9yqqhz1
36.0,-92.25,9yqkuc9
50.0,-92.0,cbys6qp
49.75,-92.0,cbye42x
49.5,-92.0,cby9d7p
49.25,-92.0,cby84mx
49.0,-92.0,cbwwf2p
48.75,-92.0,cbwt66x
48.5,-92.0,cbwefmp
48.25,-92.0,cbwd6rx
48.0,-92.0,cbw946p
47.75,-92.0,cbqxdkx
47.5,-92.0,cbqw4rp
47.25,-92.0,cbqsf3x
47.0,-92.0,cbqe6kp
46.75,-92.0,cbq9fqx
46.5,-92.0,cbq8d3p
46.25,-92.0,cbnx47x
46.0,-92.0,cbntdqp
45.75,-92.0,cbns62x
45.5,-92.0,cbndf7p
45.25,-92.0,cbn96mx
45.0,-92.0,9zyxfrz
44.75,-92.0,9zywd6r
44.5,-92.0,9zyt4kz
44.25,-92.0,9zyedrr
44.0,-92.0,9zyd63z
43.75,-92.0,9zy8fkr
43.5,-92.0,9zwx6qz
43.25,-92.0,9zww43r
43.0,-92.0,9zwsd7z
42.75,-92.0,9zwe4qr
42.5,-92.0,9zw9f2z
42.25,-92.0,9zw867r
42.0,-92.0,9zqwfmz
41.75,-92.0,9zqtd2r
41.5,-92.0,9zqs46z
41.25,-92.0,9zqddmr
41.0,-92.0,9zq94rz
40.75,-92.0,9znxf6r
40.5,-92.0,9znw6kz
40.25,-92.0,9znsfrr
40.0,-92.0,9zned3z
39.75,-92.0,9znd4kr
39.5,-92.0,9zn8dqz
39.25,-92.0,9yyx63p
39.0,-92.0,9yytf7x
38.75,-92.0,9yys6qp
38.5,-92.0,9yye42x
38.25,-92.0,9yy9d7p
38.0,-92.0,9yy84mx
37.75,-92.0,9ywwf2p
37.5,-92.0,9ywt66x
37.25,-92.0,9ywefmp
37.0,-92.0,9ywd6rx
36.75,-92.0,9yw946p
36.5,-92.0,9yqxdkx
36.25,-92.0,9yqw4rp
36.0,-92.0,9yqsf3x
50.0,-91.75,cbyu2nj
49.75,-91.75,cbyg00t
49.5,-91.75,cbyc85j
49.25,-91.75,cbyb0jt
49.0,-91.75,cbwyb0j
48.75,-91.75,cbwv24t
48.5,-91.75,cbwgbjj
48.25,-91.75,cbwf2pt
48.0,-91.75,cbwc04j
47.75,-91.75,cbqz8ht
47.5,-91.75,cbqy0pj
47.25,-91.75,cbqub1t
47.0,-91.75,cbqg2hj
46.75,-91.75,cbqcbnt
46.5,-91.75,cbqb81j
46.25,-91.75,cbnz05t
46.0,-91.75,cbnv8nj
45.75,-91.75,cbnu20t
45.5,-91.75,cbnfb5j
45.25,-91.75,cbnc2jt
45.0,-91.75,9zyzbpv
44.75,-91.75,9zyy84m
44.5,-91.75,9zyv0hv
44.25,-91.75,9zyg8pm
44.0,-91.75,9zyf21v
43.75,-91.75,9zybbhm
43.5,-91.75,9zwz2nv
43.25,-91.75,9zwy01m
43.0,-91.75,9zwu85v
42.75,-91.75,9zwg0nm
42.5,-91.75,9zwcb0v
42.25,-91.75,9zwb25m
42.0,-91.75,9zqybjv
41.75,-91.75,9zqv80m
41.5,-91.75,9zqu04v
41.25,-91.75,9zqf8jm
41.0,-91.75,9zqc0pv
40.75,-91.75,9znzb4m
40.5,-91.75,9zny2hv
40.25,-91.75,9znubpm
40.0,-91.75,9zng81v
39.75,-91.75,9znf0hm
39.5,-91.75,9znb8nv
39.25,-91.75,9yyz21j
39.0,-91.75,9yyvb5t
38.75,-91.75,9yyu2nj
38.5,-91.75,9yyg00t
38.25,-91.75,9yyc85j
38.0,-91.75,9yyb0jt
37.75,-91.75,9ywyb0j
37.5,-91.75,9ywv24t
37.25,-91.75,9ywgbjj
37.0,-91.75,9ywf2pt
36.75,-91.75,9ywc04j
36.5,-91.75,9yqz8ht
36.25,-91.75,9yqy0pj
36.0,-91.75,9yqub1t
50.0,-91.5,cbyumy5
49.75,-91.5,cbygjbe
49.5,-91.5,cbyctg5
49.25,-91.5,cbybjve
49.0,-91.5,cbwyvb5
48.75,-91.5,cbwvmfe
48.5,-91.5,cbwgvv5
48.25,-91.5,cbwfmze
48.0,-91.5,cbwcjf5
47.75,-91.5,cbqztue
47.5,-91.5,cbqyjz5
47.25,-91.5,cbquvce
47.0,-91.5,cbqgmu5
46.75,-91.5,cbqcvye
46.5,-91.5,cbqbtc5
46.25,-91.5,cbnzjge
46.0,-91.5,cbnvty5
45.75,-91.5,cbnumbe
45.5,-91.5,cbnfvg5
45.25,-91.5,cbncmve
45.0,-91.5,9zyzvzg
44.75,-91.5,9zyytf7
44.5,-91.5,9zyvjug
44.25,-91.5,9zygtz7
44.0,-91.5,9zyfmcg
43.75,-91.5,9zybvu7
43.5,-91.5,9zwzmyg
43.25,-91.5,9zwyjc7
43.0,-91.5,9zwutgg
42.75,-91.5,9zwgjy7
42.5,-91.5,9zwcvbg
42.25,-91.5,9zwbmg7
42.0,-91.5,9zqyvvg
41.75,-91.5,9zqvtb7
41.5,-91.5,9zqujfg
41.25,-91.5,9zqftv7
41.0,-91.5,9zqcjzg
40.75,-91.5,9znzvf7
40.5,-91.5,9znymug
40.25,-91.5,9znuvz7
40.0,-91.5,9zngtcg
39.75,-91.5,9znfju7
39.5,-91.5,9znbtyg
39.25,-91.5,9yyzmc5
39.0,-91.5,9yyvvge
38.75,-91.5,9yyumy5
38.5,-91.5,9yygjbe
38.25,-91.5,9yyctg5
38.0,-91.5,9yybjve
37.75,-91.5,9ywyvb5
37.5,-91.5,9ywvmfe
37.25,-91.5,9ywgvv5
37.0,-91.5,9ywfmze
36.75,-91.5,9ywcjf5
36.5,-91.5,9yqztue
36.25,-91.5,9yqyjz5
36.0,-91.5,9yquvce
50.0,-91.25,cbzh7w1
49.75,-91.25,cbz5589
49.5,-91.25,cbz1ee1
49.25,-91.25,cbz05t9
49.0,-91.25,cbxng81
48.75,-91.25,cbxj7d9
48.5,-91.25,cbx5gt1
48.25,-91.25,cbx47x9
48.0,-91.25,cbx15d1
47.75,-91.25,cbrpes9
47.5,-91.25,cbrn5x1
47.25,-91.25,cbrhg99
47.0,-91.25,cbr57s1
46.75,-91.25,cbr1gw9
46.5,-91.25,cbr0e91
46.25,-91.25,cbpp5e9
46.0,-91.25,cbpjew1
45.75,-91.25,cbph789
45.5,-91.25,cbp4ge1
45.25,-91.25,cbp17t9
45.0,-91.25,9zzpgxc
44.75,-91.25,9zzned3
44.5,-91.25,9zzj5sc
44.25,-91.25,9zz5ex3
44.0,-91.25,9zz479c
43.75,-91.25,9zz0gs3
43.5,-91.25,9zxp7wc
43.25,-91.25,9zxn593
43.0,-91.25,9zxheec
42.75,-91.25,9zx55w3
42.5,-91.25,9zx1g8c
42.25,-91.25,9zx07e3
42.0,-91.25,9zrngtc
41.75,-91.25,9zrje83
41.5,-91.25,9zrh5dc
41.25,-91.25,9zr4et3
41.0,-91.25,9zr15xc
40.75,-91.25,9zppgd3
40.5,-91.25,9zpn7sc
40.25,-91.25,9zphgx3
40.0,-91.25,9zp5e9c
39.75,-91.25,9zp45s3
39.5,-91.25,9zp0ewc
39.25,-91.25,9yzp791
39.0,-91.25,9yzjge9
38.75,-91.25,9yzh7w1
38.5,-91.25,9yz5589
38.25,-91.25,9yz1ee1
38.0,-91.25,9yz05t9
37.75,-91.25,9yxng81
37.5,-91.25,9yxj7d9
37.25,-91.25,9yx5gt1
37.0,-91.25,9yx47x9
36.75,-91.25,9yx15d1
36.5,-91.25,9yrpes9
36.25,-91.25,9yrn5x1
36.0,-91.25,9yrhg99
50.0,-91.0,cbzk3np
49.75,-91.0,cbz710x
49.5,-91.0,cbz395p
49.25,-91.0,cbz21jx
49.0,-91.0,cbxqc0p
48.75,-91.0,cbxm34x
48.5,-91.0,cbx7cjp
48.25,-91.0,cbx63px
48.0,-91.0,cbx314p
47.75,-91.0,cbrr9hx
47.5,-91.0,cbrq1pp
47.25,-91.0,cbrkc1x
47.0,-91.0,cbr73hp
46.75,-91.0,cbr3cnx
46.5,-91.0,cbr291p
46.25,-91.0,cbpr15x
46.0,-91.0,cbpm9np
45.75,-91.0,cbpk30x
45.5,-91.0,cbp6c5p
45.25,-91.0,cbp33jx
45.0,-91.0,9zzrcpz
44.75,-91.0,9zzq94r
44.5,-91.0,9zzm1hz
44.25,-91.0,9zz79pr
44.0,-91.0,9zz631z
43.75,-91.0,9zz2chr
43.5,-91.0,9zxr3nz
43.25,-91.0,9zxq11r
43.0,-91.0,9zxk95z
42.75,-91.0,9zx71nr
42.5,-91.0,9zx3c0z
42.25,-91.0,9zx235r
42.0,-91.0,9zrqcjz
41.75,-91.0,9zrm90r
41.5,-91.0,9zrk14z
41.25,-91.0,9zr69jr
41.0,-91.0,9zr31pz
40.75,-91.0,9zprc4r
40.5,-91.0,9zpq3hz
40.25,-91.0,9zpkcpr
40.0,-91.0,9zp791z
39.75,-91.0,9zp61hr
39.5,-91.0,9zp29nz
39.25,-91.0,9yzr31p
39.0,-91.0,9yzmc5x
38.75,-91.0,9yzk3np
38.5,-91.0,9yz710x
38.25,-91.0,9yz395p
38.0,-91.0,9yz21jx
37.75,-91.0,9yxqc0p
37.5,-91.0,9yxm34x
37.25,-91.0,9yx7cjp
37.0,-91.0,9yx63px
36.75,-91.0,9yx314p
36.5,-91.0,9yrr9hx
36.25,-91.0,9yrq1pp
36.0,-91.0,9yrkc1x
50.0,-90.75,cbzkqyj
49.75,-90.75,cbz7nbt
49.5,-90.75,cbz3wgj
49.25,-90.75,cbz2nvt
49.0,-90.75,cbxqybj
48.75,-90.75,cbxmqft
48.5,-90.75,cbx7yvj
48.25,-90.75,cbx6qzt
48.0,-90.75,cbx3nfj
47.75,-90.75,cbrrwut
47.5,-90.75,cbrqnzj
47.25,-90.75,cbrkyct
47.0,-90.75,cbr7quj
46.75,-90.75,cbr3yyt
46.5,-90.75,cbr2wcj
46.25,-90.75,cbprngt
46.0,-90.75,cbpmwyj
45.75,-90.75,cbpkqbt
45.5,-90.75,cbp6ygj
45.25,-90.75,cbp3qvt
45.0,-90.75,9zzryzv
44.75,-90.75,9zzqwfm
44.5,-90.75,9zzmnuv
44.25,-90.75,9zz7wzm
44.0,-90.75,9zz6qcv
43.75,-90.75,9zz2yum
43.5,-90.75,9zxrqyv
43.25,-90.75,9zxqncm
43.0,-90.75,9zxkwgv
42.75,-90.75,9zx7nym
42.5,-90.75,9zx3ybv
42.25,-90.75,9zx2qgm
42.0,-90.75,9zrqyvv
41.75,-90.75,9zrmwbm
41.5,-90.75,9zrknfv
41.25,-90.75,9zr6wvm
41.0,-90.75,9zr3nzv
40.75,-90.75,9zpryfm
40.5,-90.75,9zpqquv
40.25,-90.75,9zpkyzm
40.0,-90.75,9zp7wcv
39.75,-90.75,9zp6num
39.5,-90.75,9zp2wyv
39.25,-90.75,9yzrqcj
39.0,-90.75,9yzmygt
38.75,-90.75,9yzkqyj
38.5,-90.75,9yz7nbt
38.25,-90.75,9yz3wgj
38.0,-90.75,9yz2nvt
37.75,-90.75,9yxqybj
37.5,-90.75,9yxmqft
37.25,-90.75,9yx7yvj
37.0,-90.75,9yx6qzt
36.75,-90.75,9yx3nfj
36.5,-90.75,9yrrwut
36.25,-90.75,9yrqnzj
36.0,-90.75,9yrkyct
50.0,-90.5,cbzskw5
49.75,-90.5,cbzeh8e
49.5,-90.5,cbz9se5
49.25,-90.5,cbz8hte
49.0,-90.5,cbxwu85
48.75,-90.5,cbxtkde
48.5,-90.5,cbxeut5
48.25,-90.5,cbxdkxe
48.0,-90.5,cbx9hd5
47.75,-90.5,cbrxsse
47.5,-90.5,cbrwhx5
47.25,-90.5,cbrsu9e
47.0,-90.5,cbreks5
46.75,-90.5,cbr9uwe
46.5,-90.5,cbr8s95
46.25,-90.5,cbpxhee
46.0,-90.5,cbptsw5
45.75,-90.5,cbpsk8e
45.5,-90.5,cbpdue5
45.25,-90.5,cbp9kte
45.0,-90.5,9zzxuxg
44.75,-90.5,9zzwsd7
44.5,-90.5,9zzthsg
44.25,-90.5,9zzesx7
44.0,-90.5,9zzdk9g
43.75,-90.5,9zz8us7
43.5,-90.5,9zxxkwg
43.25,-90.5,9zxwh97
43.0,-90.5,9zxsseg
42.75,-90.5,9zxehw7
42.5,-90.5,9zx9u8g
42.25,-90.5,9zx8ke7
42.0,-90.5,9zrwutg
41.75,-90.5,9zrts87
41.5,-90.5,9zrshdg
41.25,-90.5,9zrdst7
41.0,-90.5,9zr9hxg
40.75,-90.5,9zpxud7
40.5,-90.5,9zpwksg
40.25,-90.5,9zpsux7
40.0,-90.5,9zpes9g
39.75,-90.5,9zpdhs7
39.5,-90.5,9zp8swg
39.25,-90.5,9yzxk95
39.0,-90.5,9yztuee
38.75,-90.5,9yzskw5
38.5,-90.5,9yzeh8e
38.25,-90.5,9yz9se5
38.0,-90.5,9yz8hte
37.75,-90.5,9yxwu85
37.5,-90.5,9yxtkde
37.25,-90.5,9yxeut5
37.0,-90.5,9yxdkxe
36.75,-90.5,9yx9hd5
36.5,-90.5,9yrxsse
36.25,-90.5,9yrwhx5
36.0,-90.5,9yrsu9e
50.0,-90.25,cbzu6q1
49.75,-90.25,cbzg429
49.5,-90.25,cbzcd71
49.25,-90.25,cbzb4m9
49.0,-90.25,cbxyf21
48.75,-90.25,cbxv669
48.5,-90.25,cbxgfm1
48.25,-90.25,cbxf6r9
48.0,-90.25,cbxc461
47.75,-90.25,cbrzdk9
47.5,-90.25,cbry4r1
47.25,-90.25,cbruf39
47.0,-90.25,cbrg6k1
46.75,-90.25,cbrcfq9
46.5,-90.25,cbrbd31
46.25,-90.25,cbpz479
46.0,-90.25,cbpvdq1
45.75,-90.25,cbpu629
45.5,-90.25,cbpff71
45.25,-90.25,cbpc6m9
45.0,-90.25,9zzzfrc
44.75,-90.25,9zzyd63
44.5,-90.25,9zzv4kc
44.25,-90.25,9zzgdr3
44.0,-90.25,9zzf63c
43.75,-90.25,9zzbfk3
43.5,-90.25,9zxz6qc
43.25,-90.25,9zxy433
43.0,-90.25,9zxud7c
42.75,-90.25,9zxg4q3
42.5,-90.25,9zxcf2c
42.25,-90.25,9zxb673
42.0,-90.25,9zryfmc
41.75,-90.25,9zrvd23
41.5,-90.25,9zru46c
41.25,-90.25,9zrfdm3
41.0,-90.25,9zrc4rc
40.75,-90.25,9zpzf63
40.5,-90.25,9zpy6kc
40.25,-90.25,9zpufr3
40.0,-90.25,9zpgd3c
39.75,-90.25,9zpf4k3
39.5,-90.25,9zpbdqc
39.25,-90.25,9yzz631
39.0,-90.25,9yzvf79
38.75,-90.25,9yzu6q1
38.5,-90.25,9yzg429
38.25,-90.25,9yzcd71
38.0,-90.25,9yzb4m9
37.75,-90.25,9yxyf21
37.5,-90.25,9yxv669
37.25,-90.25,9yxgfm1
37.0,-90.25,9yxf6r9
36.75,-90.25,9yxc461
36.5,-90.25,9yrzdk9
36.25,-90.25,9yry4r1
36.0,-90.25,9yruf39
50.0,-90.0,cbzuryp
49.75,-90.0,cbzgpbx
49.5,-90.0,cbzcxgp
49.25,-90.0,cbzbpvx
49.0,-90.0,cbxyzbp
48.75,-90.0,cbxvrfx
48.5,-90.0,cbxgzvp
48.25,-90.0,cbxfrzx
48.0,-90.0,cbxcpfp
47.75,-90.0,cbrzxux
47.5,-90.0,cbrypzp
47.25,-90.0,cbruzcx
47.0,-90.0,cbrgrup
46.75,-90.0,cbrczyx
46.5,-90.0,cbrbxcp
46.25,-90.0,cbpzpgx
46.0,-90.0,cbpvxyp
45.75,-90.0,cbpurbx
45.5,-90.0,cbpfzgp
45.25,-90.0,cbpcrvx
45.0,-90.0,9zzzzzz
44.75,-90.0,9zzyxfr
44.5,-90.0,9zzvpuz
44.25,-90.0,9zzgxzr
44.0,-90.0,9zzfrcz
43.75,-90.0,9zzbzur
43.5,-90.0,9zxzryz
43.25,-90.0,9zxypcr
43.0,-90.0,9zxuxgz
42.75,-90.0,9zxgpyr
42.5,-90.0,9zxczbz
42.25,-90.0,9zxbrgr
42.0,-90.0,9zryzvz
41.75,-90.0,9zrvxbr
41.5,-90.0,9zrupfz
41.25,-90.0,9zrfxvr
41.0,-90.0,9zrcpzz
40.75,-90.0,9zpzzfr
40.5,-90.0,9zpyruz
40.25,-90.0,9zpuzzr
40.0,-90.0,9zpgxcz
39.75,-90.0,9zpfpur
39.5,-90.0,9zpbxyz
39.25,-90.0,9yzzrcp
39.0,-90.0,9yzvzgx
38.75,-90.0,9yzuryp
38.5,-90.0,9yzgpbx
38.25,-90.0,9yzcxgp
38.0,-90.0,9yzbpvx
37.75,-90.0,9yxyzbp
37.5,-90.0,9yxvrfx
37.25,-90.0,9yxgzvp
37.0,-90.0,9yxfrzx
36.75,-90.0,9yxcpfp
36.5,-90.0,9yrzxux
36.25,-90.0,9yrypzp
36.0,-90.0,9yruzcx
50.0,-89.75,f0bhmwn
49.75,-89.75,f0b5j8w
49.5,-89.75,f0b1ten
49.25,-89.75,f0b0jtw
49.0,-89.75,f08nv8n
48.75,-89.75,f08jmdw
48.5,-89.75,f085vtn
48.25,-89.75,f084mxw
48.0,-89.75,f081jdn
47.75,-89.75,f02ptsw
47.5,-89.75,f02njxn
47.25,-89.75,f02hv9w
47.0,-89.75,f025msn
46.75,-89.75,f021vww
46.5,-89.75,f020t9n
46.25,-89.75,f00pjew
46.0,-89.75,f00jtwn
45.75,-89.75,f00hm8w
45.5,-89.75,f004ven
45.25,-89.75,f001mtw
45.0,-89.75,dpbpvxy
44.75,-89.75,dpbntdq
44.5,-89.75,dpbjjsy
44.25,-89.75,dpb5txq
44.0,-89.75,dpb4m9y
43.75,-89.75,dpb0vsq
43.5,-89.75,dp8pmwy
43.25,-89.75,dp8nj9q
43.0,-89.75,dp8htey
42.75,-89.75,dp85jwq
42.5,-89.75,dp81v8y
42.25,-89.75,dp80meq
42.0,-89.75,dp2nvty
41.75,-89.75,dp2jt8q
41.5,-89.75,dp2hjdy
41.25,-89.75,dp24ttq
41.0,-89.75,dp21jxy
40.75,-89.75,dp0pvdq
40.5,-89.75,dp0nmsy
40.25,-89.75,dp0hvxq
40.0,-89.75,dp05t9y
39.75,-89.75,dp04jsq
39.5,-89.75,dp00twy
39.25,-89.75,dnbpm9n
39.0,-89.75,dnbjvew
38.75,-89.75,dnbhmwn
38.5,-89.75,dnb5j8w
38.25,-89.75,dnb1ten
38.0,-89.75,dnb0jtw
37.75,-89.75,dn8nv8n
37.5,-89.75,dn8jmdw
37.25,-89.75,dn85vtn
37.0,-89.75,dn84mxw
36.75,-89.75,dn81jdn
36.5,-89.75,dn2ptsw
36.25,-89.75,dn2njxn
36.0,-89.75,dn2hv9w
50.0,-89.5,f0bk7qh
49.75,-89.5,f0b752s
49.5,-89.5,f0b3e7h
49.25,-89.5,f0b25ms
49.0,-89.5,f08qg2h
48.75,-89.5,f08m76s
48.5,-89.5,f087gmh
48.25,-89.5,f0867rs
48.0,-89.5,f08356h
47.75,-89.5,f02reks
47.5,-89.5,f02q5rh
47.25,-89.5,f02kg3s
47.0,-89.5,f0277kh
46.75,-89.5,f023gqs
46.5,-89.5,f022e3h
46.25,-89.5,f00r57s
46.0,-89.5,f00meqh
45.75,-89.5,f00k72s
45.5,-89.5,f006g7h
45.25,-89.5,f0037ms
45.0,-89.5,dpbrgru
44.75,-89.5,dpbqe6k
44.5,-89.5,dpbm5ku
44.25,-89.5,dpb7erk
44.0,-89.5,dpb673u
43.75,-89.5,dpb2gkk
43.5,-89.5,dp8r7qu
43.25,-89.5,dp8q53k
43.0,-89.5,dp8ke7u
42.75,-89.5,dp875qk
42.5,-89.5,dp83g2u
42.25,-89.5,dp8277k
42.0,-89.5,dp2qgmu
41.75,-89.5,dp2me2k
41.5,-89.5,dp2k56u
41.25,-89.5,dp26emk
41.0,-89.5,dp235ru
40.75,-89.5,dp0rg6k
40.5,-89.5,dp0q7ku
40.25,-89.5,dp0kgrk
40.0,-89.5,dp07e3u
39.75,-89.5,dp065kk
39.5,-89.5,dp02equ
39.25,-89.5,dnbr73h
39.0,-89.5,dnbmg7s
38.75,-89.5,dnbk7qh
38.5,-89.5,dnb752s
38.25,-89.5,dnb3e7h
38.0,-89.5,dnb25ms
37.75,-89.5,dn8qg2h
37.5,-89.5,dn8m76s
37.25,-89.5,dn87gmh
37.0,-89.5,dn867rs
36.75,-89.5,dn8356h
36.5,-89.5,dn2reks
36.25,-89.5,dn2q5rh
36.0,-89.5,dn2kg3s
50.0,-89.25,f0bs3n4
49.75,-89.25,f0be10d
49.5,-89.25,f0b9954
49.25,-89.25,f0b81jd
49.0,-89.25,f08wc04
48.75,-89.25,f08t34d
48.5,-89.25,f08ecj4
48.25,-89.25,f08d3pd
48.0,-89.25,f089144
47.75,-89.25,f02x9hd
47.5,-89.25,f02w1p4
47.25,-89.25,f02sc1d
47.0,-89.25,f02e3h4
46.75,-89.25,f029cnd
46.5,-89.25,f028914
46.25,-89.25,f00x15d
46.0,-89.25,f00t9n4
45.75,-89.25,f00s30d
45.5,-89.25,f00dc54
45.25,-89.25,f0093jd
45.0,-89.25,dpbxcpf
44.75,-89.25,dpbw946
44.5,-89.25,dpbt1hf
44.25,-89.25,dpbe9p6
44.0,-89.25,dpbd31f
43.75,-89.25,dpb8ch6
43.5,-89.25,dp8x3nf
43.25,-89.25,dp8w116
43.0,-89.25,dp8s95f
42.75,-89.25,dp8e1n6
42.5,-89.25,dp89c0f
42.25,-89.25,dp88356
42.0,-89.25,dp2wcjf
41.75,-89.25,dp2t906
41.5,-89.25,dp2s14f
41.25,-89.25,dp2d9j6
41.0,-89.25,dp291pf
40.75,-89.25,dp0xc46
40.5,-89.25,dp0w3hf
40.25,-89.25,dp0scp6
40.0,-89.25,dp0e91f
39.75,-89.25,dp0d1h6
39.5,-89.25,dp089nf
39.25,-89.25,dnbx314
39.0,-89.25,dnbtc5d
38.75,-89.25,dnbs3n4
38.5,-89.25,dnbe10d
38.25,-89.25,dnb9954
38.0,-89.25,dnb81jd
37.75,-89.25,dn8wc04
37.5,-89.25,dn8t34d
37.25,-89.25,dn8ecj4
37.0,-89.25,dn8d3pd
36.75,-89.25,dn89144
36.5,-89.25,dn2x9hd
